id_cadru,id_subgrupa,topic,id
469,1025,Drept si legislatie forestiera,3615
714,1025,Arhitectura peisagera si design forestier,3616
714,1025,Arboricultura ornamentala,3617
31,159,Evaluarea Impactului de Mediu a Sistemelor Electrice,3618
34,159,Sisteme de monitorizare si procesare date,3619
37,159,Tehnici si tehnologii avansate utilizate in electronica de putere,3620
35,159,Modelarea si comanda robotilor,3621
43,159,Comanda SAE cu masina de c.a.,3622
42,159,Managementul energetic al masinilor electrice,3623
195,159,Managementul proiectelor energetice,3624
422,159,Proiectarea si managementul programelor educationale,3625
111,2244,Desen Tehnic și Infografică (1),3626
104,2244,Metode Numerice,3627
116,2244,Fizică,3628
128,2244,Stiinta si Ingineria Materialelor (2),3629
124,2244,Mecanică,3630
111,2245,Desen Tehnic și Infografică (1),3631
104,2245,Metode Numerice,3632
116,2245,Fizică,3633
128,2245,Stiinta si Ingineria Materialelor (2),3634
124,2245,Mecanică,3635
106,2364,Rezistenta Materialelor 2,3636
112,2364,Mecanica Fluidelor ,3637
1693,2364,Tehnologia Materialelor (2),3638
103,2364,Termotehnică,3639
33,2364,Electrotehnică şi Maşini Electrice,3640
39,2364,Electrotehnică şi Maşini Electrice,3641
1535,2364,Electronica Aplicata,3642
106,2365,Rezistenta Materialelor 2,3643
112,2365,Mecanica Fluidelor ,3644
1693,2365,Tehnologia Materialelor (2),3645
103,2365,Termotehnică,3646
33,2365,Electrotehnică şi Maşini Electrice,3647
39,2365,Electrotehnică şi Maşini Electrice,3648
1535,2365,Electronica Aplicata,3649
111,1079,Desen Tehnic și Infografică (1),3650
104,1079,Metode Numerice,3651
116,1079,Fizică,3652
128,1079,Stiinta si Ingineria Materialelor (2),3653
124,1079,Mecanică,3654
1125,1079,Comunicare,3655
1067,2092,Materiale utilizate in tehnica dentara,3656
1637,2092,Morfologia dintilor si a arcadelor dentare,3657
1637,2092,Fiziologie și Fiziopatologie,3658
652,2092,"Microbiologie (Bacteriologie,Virusologie, Parazitologie)",3659
1637,2092,Igiena,3660
367,2092,Histologie. Anatomie patologica,3661
1067,2093,Materiale utilizate in tehnica dentara,3662
1637,2093,Morfologia dintilor si a arcadelor dentare,3663
1637,2093,Fiziologie și Fiziopatologie,3664
652,2093,"Microbiologie (Bacteriologie,Virusologie, Parazitologie)",3665
1637,2093,Igiena,3666
367,2093,Histologie. Anatomie patologica,3667
207,2093,Pedagogie 1,3668
1067,2094,Materiale utilizate in tehnica dentara,3669
1637,2094,Morfologia dintilor si a arcadelor dentare,3670
1637,2094,Fiziologie și Fiziopatologie,3671
652,2094,"Microbiologie (Bacteriologie,Virusologie, Parazitologie)",3672
1637,2094,Igiena,3673
367,2094,Histologie. Anatomie patologica,3674
1067,2318,Materiale utilizate in tehnica dentara,3675
1637,2318,Morfologia dintilor si a arcadelor dentare,3676
1637,2318,Fiziologie și Fiziopatologie,3677
652,2318,"Microbiologie (Bacteriologie,Virusologie, Parazitologie)",3678
1637,2318,Igiena,3679
367,2318,Histologie. Anatomie patologica,3680
1067,2160,Materiale utilizate in tehnica dentara,3681
1637,2160,Tehnologia protezelor dentare fixe I (unidentare),3682
1579,2160,Ergonomie,3683
1579,2160,Protetica dentara I,3684
1067,2159,Materiale utilizate in tehnica dentara,3685
1637,2159,Tehnologia protezelor dentare fixe I (unidentare),3686
1579,2159,Ergonomie,3687
1579,2159,Protetica dentara I,3688
1067,2161,Materiale utilizate in tehnica dentara,3689
1637,2161,Tehnologia protezelor dentare fixe I (unidentare),3690
1579,2161,Ergonomie,3691
1579,2161,Protetica dentara I,3692
1637,2276,Tehnologia protezelor mobilizabile si protezelor totale II ,3693
1579,2276,Tehnologia Aparatelor Ortodontice ,3694
749,2276,Epidemiologie,3695
1139,2276,Chirurgia orala si oro-maxilofaciala,3696
1139,2276,Tehnologia aparatelor si protezelor chirurgicale,3697
206,2276,Managementul Clasei de Elevi,3698
1637,2277,Tehnologia protezelor mobilizabile si protezelor totale II ,3699
1579,2277,Tehnologia Aparatelor Ortodontice ,3700
749,2277,Epidemiologie,3701
1139,2277,Chirurgia orala si oro-maxilofaciala,3702
1139,2277,Tehnologia aparatelor si protezelor chirurgicale,3703
206,2277,Managementul Clasei de Elevi,3704
1637,2278,Tehnologia protezelor mobilizabile si protezelor totale II ,3705
1579,2278,Tehnologia Aparatelor Ortodontice ,3706
749,2278,Epidemiologie,3707
1139,2278,Chirurgia orala si oro-maxilofaciala,3708
1139,2278,Tehnologia aparatelor si protezelor chirurgicale,3709
206,2278,Managementul Clasei de Elevi,3710
307,208,Traducerea specializata,3711
249,208,Traducerea ca mediere culturala,3712
248,208,Traducerea din perspectiva registrelor de limbă,3713
312,208,Traducerea simultană și consecutivă,3714
312,217,Principii și practici de traducere ale audiovizualului,3715
327,636,Limba engleză contemporană,3716
96,636,Literatură engleză,3717
325,636,Teoria literaturii,3718
296,636,Limba ucraineană contemporană,3719
296,636,Literatură ucraineană,3720
137,2292,Frazeologia limbii engleze,3721
293,2292,Curs facultativ DPPD Didactica limbilor străine,3722
322,2292,Literatură engleză,3723
321,2292,Limba engleză contemporană,3724
96,2292,Text si Interpretare,3725
321,2292,Didactica specializării,3726
1701,2292,Curs opţional ucraineană Cultură şi civilizaţie ucraineană,3727
296,2292,Limba ucraineană contemporană,3728
296,2292,Literatură ucraineană,3729
302,2292,CO Traducerea textului juridico-administrativ,3730
326,2369,Limba engleză contemporană,3731
326,2369,Traducere şi discurs,3732
325,2369,Literatura american. Modernism și Postmodernism,3733
316,2369,Gotic,3734
296,2369,Limba ucraineană contemporană,3735
296,2369,Literatură ucraineană,3736
296,2369,Curs opţional ucraineană Grigori Skovoroda,3737
302,2369,Curs opţional ucraineană Analiza textului literar,3738
248,2290,Limba franceză contemporană,3739
312,2290,Literatură franceză,3740
984,2290,Teoria literaturii,3741
296,2290,Limba ucraineană contemporană,3742
296,2290,Literatură ucraineană,3743
283,630,Limba română contemporană,3744
291,630,Literatură română,3745
293,630,Istoria limbii romane,3746
286,630,Teoria literaturii,3747
296,630,Limba ucraineană contemporană,3748
296,630,Literatură ucraineană,3749
281,631,Limba română contemporană,3750
1083,631,Literatură română,3751
293,631,Curs facultativ DPPD Didactica limbilor străine,3752
1701,631,Curs opţional ucraineană Cultură şi civilizaţie ucraineană,3753
296,631,Limba ucraineană contemporană,3754
296,631,Literatură ucraineană,3755
302,631,CO Traducerea textului juridico-administrativ,3756
815,2368,Limba română contemporană,3757
1083,2368,Curs opţional română Dramaturgia românească a sec. XX,3758
288,2368,Literatura actuala,3759
288,2368,Literatură română,3760
296,2368,Limba ucraineană contemporană,3761
296,2368,Literatură ucraineană,3762
296,2368,Curs opţional ucraineană Grigori Skovoroda,3763
302,2368,Curs opţional ucraineană Analiza textului literar,3764
